token_id	token	etiqueta_H1	etiqueta_H2
1477	el	O	O
1478	v	O	O
1479	es	O	O
1480	 as	O	O
1481	 sh	O	O
1482	e\n	O	O
1483	p	O	O
1484	a	O	O
1485	s	O	O
1486	s	O	O
1487	ed	O	O
1488	;	O	O
1489	 	O	O
1490	it 	O	O
1491	was 	O	O
1492	la	O	O
1493	be	O	O
1494	ll	O	O
1495	ed 	O	O
1496	“	O	O
1497	O	B-ENT	O
1498	R	I-ENT	O
1499	A	I-ENT	O
1500	N	I-ENT	O
1501	G	I-ENT	O
1502	E	I-ENT	O
1503	 	O	O
1504	M	B-ENT	O
1505	A	I-ENT	O
1506	R	I-ENT	O
1507	M	I-ENT	O
1508	A	I-ENT	O
1509	L	I-ENT	O
1510	A	I-ENT	O
1511	D	I-ENT	O
1512	E	I-ENT	O
1513	”	O	O
1514	, 	O	O
1515	bu	O	O
1516	t	O	O
1517	 to 	O	O
1518	her 	O	O
1519	g	O	O
1520	rea	O	O
1521	t	O	O
1522	\n	O	O
1523	d	O	O
1524	is	O	O
1525	a	O	O
1526	p	O	O
1527	po	O	O
1528	in	O	O
1529	t	O	O
1530	m	O	O
1531	ent 	O	O
1532	it 	O	O
1533	was 	O	O
1534	e	O	O
1535	m	O	O
1536	p	O	O
1537	t	O	O
1538	y	O	O
1539	:	O	O
1540	 she 	O	O
1541	di	O	O
1542	d 	O	O
1543	no	O	O
1544	t 	O	O
1545	li	O	O
1546	ke 	O	O
1547	to 	O	O
1548	d	O	O
1549	ro	O	O
1550	p	O	O
1551	 the 	O	O
1552	j	O	O
1553	ar	O	O
1554	 	O	O
1555	for	O	O
1556	 	O	O
1557	f	O	O
1558	ear	O	O
1559	\n	O	O
1560	of 	O	O
1561	k	O	O
1562	ill	O	O
1563	ing	O	O
1564	 s	O	O
1565	om	O	O
1566	e	O	O
1567	b	O	O
1568	o	O	O
1569	d	O	O
1570	y 	O	O
1571	un	O	O
1572	der	O	O
1573	n	O	O
1574	ea	O	O
1575	th	O	O
1576	,	O	O
1577	 s	O	O
1578	o 	O	O
1579	m	O	O
1580	an	O	O
1581	a	O	O
1582	g	O	O
1583	ed	O	O
1584	 to 	O	O
1585	p	O	O
1586	u	O	O
1587	t 	O	O
1588	it 	O	O
1589	in	O	O
1590	to 	O	O
1591	one 	O	O
1592	of	O	O
1593	 the\n	O	O
1594	c	O	O
1595	up	O	O
1596	b	O	O
1597	o	O	O
1598	ar	O	O
1599	d	O	O
1600	s	O	O
1601	 as	O	O
1602	 she 	O	O
1603	f	O	O
1604	e	O	O
1605	ll 	O	O
1606	p	O	O
1607	a	O	O
1608	s	O	O
1609	t 	O	O
1610	it	O	O
1611	.\n\n“	O	O
1612	W	B-ENT	O
1613	e	O	O
1614	ll	O	O
1615	!”	O	O
1616	 th	O	O
1617	ough	O	O
1618	t 	O	O
1619	Alice 	O	O
1620	to 	O	O
1621	herself	O	O
1622	, “	O	O
1623	a	O	O
1624	f	O	O
1625	ter	O	O
1626	 s	O	O
1627	uch	O	O
1628	 a 	O	O
1629	f	O	O
1630	a	O	O
1631	ll	O	O
1632	 as	O	O
1633	 th	O	O
1634	is	O	O
1635	, 	O	O
1636	I	B-ENT	O
1637	 s	O	O
1638	ha	O	O
1639	ll	O	O
1640	\nth	O	O
1641	ink	O	O
1642	 	O	O
1643	no	O	O
1644	th	O	O
1645	ing 	O	O
1646	of	O	O
1647	 t	O	O
1648	u	O	O
1649	m	O	O
1650	b	O	O
1651	l	O	O
1652	ing 	O	O
1653	down	O	O
1654	 s	O	O
1655	t	O	O
1656	ai	O	O
1657	r	O	O
1658	s	O	O
1659	! 	O	O
1660	H	B-ENT	O
1661	ow	O	O
1662	 	O	O
1663	b	O	O
1664	ra	O	O
1665	ve 	O	O
1666	th	O	O
1667	e	O	O
1668	y	O	O
1669	’	O	O
1670	ll	O	O
1671	 all	O	O
1672	 th	O	O
1673	ink	O	O
1674	 	O	O
1675	m	O	O
1676	e\n	O	O
1677	at 	O	O
1678	h	O	O
1679	om	O	O
1680	e	O	O
1681	! 	O	O
1682	W	B-ENT	O
1683	h	O	O
1684	y	O	O
1685	, 	O	O
1686	I	B-ENT	O
1687	 w	O	O
1688	oul	O	O
1689	d	O	O
1690	n	O	O
1691	’t 	O	O
1692	s	O	O
1693	ay	O	O
1694	 an	O	O
1695	y	O	O
1696	th	O	O
1697	ing	O	O
1698	 ab	O	O
1699	out 	O	O
1700	it	O	O
1701	, 	O	O
1702	e	O	O
1703	v	O	O
1704	en 	O	O
1705	i	O	O
1706	f 	O	O
1707	I 	O	O
1708	f	O	O
1709	e	O	O
1710	ll 	O	O
1711	of	O	O
1712	f	O	O
1713	 the\n	O	O
1714	to	O	O
1715	p	O	O
1716	 	O	O
1717	of the 	O	O
1718	h	O	O
1719	ou	O	O
1720	se	O	O
1721	!”	O	O
1722	 	O	O
1723	(	O	O
1724	W	B-ENT	O
1725	hi	O	O
1726	ch 	O	O
1727	was 	O	O
1728	very 	O	O
1729	li	O	O
1730	k	O	O
1731	e	O	O
1732	ly	O	O
1733	 t	O	O
1734	r	O	O
1735	ue	O	O
1736	.	O	O
1737	)	O	O
1738	\n\n	O	O
1739	D	O	O
1740	own	O	O
1741	, 	O	O
1742	down	O	O
1743	, 	O	O
1744	down	O	O
1745	. 	O	O
1746	W	B-ENT	O
1747	oul	O	O
1748	d the 	O	O
1749	f	O	O
1750	a	O	O
1751	ll 	O	O
1752	_	O	O
1753	n	O	O
1754	ever	O	O
1755	_ 	O	O
1756	c	O	O
1757	ome 	O	O
1758	to	O	O
1759	 an	O	O
1760	 	O	O
1761	en	O	O
1762	d	O	O
1763	?	O	O
1764	 “	O	O
1765	I	B-ENT	O
1766	 w	O	O
1767	on	O	O
1768	der	O	O
1769	 	O	O
1770	h	O	O
1771	ow	O	O
1772	\n	O	O
1773	m	O	O
1774	an	O	O
1775	y 	O	O
1776	m	O	O
1777	i	O	O
1778	le	O	O
1779	s 	O	O
1780	I’	O	O
1781	ve 	O	O
1782	f	O	O
1783	a	O	O
1784	ll	O	O
1785	en 	O	O
1786	b	O	O
1787	y	O	O
1788	 th	O	O
1789	is	O	O
1790	 t	O	O
1791	im	O	O
1792	e	O	O
1793	?”	O	O
1794	 she 	O	O
1795	sai	O	O
1796	d	O	O
1797	 a	O	O
1798	l	O	O
1799	ou	O	O
1800	d	O	O
1801	. “	O	O
1802	I 	O	O
1803	m	O	O
1804	us	O	O
1805	t 	O	O
1806	be	O	O
1807	\n	O	O
1808	ge	O	O
1809	t	O	O
1810	t	O	O
1811	ing	O	O
1812	 s	O	O
1813	om	O	O
1814	e	O	O
1815	w	O	O
1816	her	O	O
1817	e 	O	O
1818	n	O	O
1819	ear	O	O
1820	 the 	O	O
1821	c	O	O
1822	ent	O	O
1823	r	O	O
1824	e 	O	O
1825	of the 	O	O
1826	ear	O	O
1827	th	O	O
1828	. 	O	O
1829	L	B-ENT	O
1830	e	O	O
1831	t 	O	O
1832	me 	O	O
1833	se	O	O
1834	e	O	O
1835	:	O	O
1836	 that 	O	O
1837	w	O	O
1838	oul	O	O
1839	d	O	O
1840	\n	O	O
1841	be 	O	O
1842	f	O	O
1843	our	O	O
1844	 th	O	O
1845	ou	O	O
1846	s	O	O
1847	and 	O	O
1848	m	O	O
1849	i	O	O
1850	le	O	O
1851	s 	O	O
1852	down	O	O
1853	, 	O	O
1854	I	B-ENT	O
1855	 th	O	O
1856	ink	O	O
1857	—	O	O
1858	”	O	O
1859	 	O	O
1860	(	O	O
1861	for	O	O
1862	, 	O	O
1863	you	O	O
1864	 s	O	O
1865	e	O	O
1866	e, 	O	O
1867	Alice 	O	O
1868	had 	O	O
1869	l	O	O
1870	ear	O	O
1871	n	O	O
1872	t	O	O
1873	\n	O	O
1874	se	O	O
1875	ver	O	O
1876	al	O	O
1877	 th	O	O
1878	ing	O	O
1879	s 	O	O
1880	of	O	O
1881	 th	O	O
1882	is	O	O
1883	 s	O	O
1884	or	O	O
1885	t 	O	O
1886	in 	O	O
1887	her 	O	O
1888	l	O	O
1889	ess	O	O
1890	on	O	O
1891	s 	O	O
1892	in	O	O
1893	 the 	O	O
1894	s	O	O
1895	ch	O	O
1896	oo	O	O
1897	l	O	O
1898	r	O	O
1899	oo	O	O
1900	m	O	O
1901	, and	O	O
1902	\nth	O	O
1903	ough	O	O
1904	 th	O	O
1905	is 	O	O
1906	was 	O	O
1907	no	O	O
1908	t	O	O
1909	 a 	O	O
1910	_	O	O
1911	ver	O	O
1912	y	O	O
1913	_ 	O	O
1914	g	O	O
1915	oo	O	O
1916	d 	O	O
1917	o	O	O
1918	pp	O	O
1919	or	O	O
1920	t	O	O
1921	un	O	O
1922	it	O	O
1923	y 	O	O
1924	for	O	O
1925	 sh	O	O
1926	ow	O	O
1927	ing 	O	O
1928	of	O	O
1929	f 	O	O
1930	her	O	O
1931	\n	O	O
1932	know	O	O
1933	l	O	O
1934	ed	O	O
1935	ge	O	O
1936	,	O	O
1937	 as	O	O
1938	 th	O	O
1939	ere 	O	O
1940	was 	O	O
1941	n	O	O
1942	o 	O	O
1943	one 	O	O
1944	to 	O	O
1945	li	O	O
1946	st	O	O
1947	en	O	O
1948	 to 	O	O
1949	her	O	O
1950	,	O	O
1951	 s	O	O
1952	ti	O	O
1953	ll 	O	O
1954	it 	O	O
1955	was 	O	O
1956	g	O	O
1957	oo	O	O
1958	d	O	O
1959	\n	O	O
1960	p	O	O
1961	ra	O	O
1962	c	O	O
1963	ti	O	O
1964	ce 	O	O
1965	to	O	O
1966	 s	O	O
1967	a	O	O
1968	y 	O	O
1969	it 	O	O
1970	o	O	O
1971	ver	O	O
1972	)	O	O
1973	 “	O	O
1974	—	O	O
1975	y	O	O
1976	es	O	O
1977	,	O	O
1978	 th	O	O
1979	at	O	O
1980	’s	O	O
1981	 ab	O	O
1982	out	O	O
1983	 the 	O	O
1984	ri	O	O
1985	gh	O	O
1986	t 	O	O
1987	d	O	O
1988	is	O	O
1989	t	O	O
1990	an	O	O
1991	ce	O	O
1992	—	O	O
1993	bu	O	O
1994	t	O	O
1995	\nth	O	O
1996	en 	O	O
1997	I	B-ENT	O
1998	 w	O	O
1999	on	O	O
2000	der	O	O
2001	 w	O	O
2002	hat 	O	O
2003	L	B-ENT	O
2004	at	O	O
2005	it	O	O
2006	u	O	O
2007	d	O	O
2008	e 	O	O
2009	or 	O	O
2010	L	B-ENT	O
2011	ong	O	O
2012	it	O	O
2013	u	O	O
2014	d	O	O
2015	e 	O	O
2016	I’	O	O
2017	ve 	O	O
2018	go	O	O
2019	t	O	O
2020	 to	O	O
2021	?”	O	O
2022	 	O	O
2023	(	O	O
2024	Alice 	O	O
2025	had 	O	O
2026	no	O	O
2027	\n	O	O
2028	id	O	O
2029	ea	O	O
2030	 w	O	O
2031	hat 	O	O
2032	L	B-ENT	O
2033	at	O	O
2034	it	O	O
2035	u	O	O
2036	d	O	O
2037	e 	O	O
2038	was	O	O
2039	, 	O	O
2040	or 	O	O
2041	L	B-ENT	O
2042	ong	O	O
2043	it	O	O
2044	u	O	O
2045	d	O	O
2046	e 	O	O
2047	e	O	O
2048	ith	O	O
2049	er	O	O
2050	, 	O	O
2051	bu	O	O
2052	t	O	O
2053	 th	O	O
2054	ough	O	O
2055	t	O	O
2056	 the	O	O
2057	y 	O	O
2058	w	O	O
2059	ere 	O	O
2060	n	O	O
2061	i	O	O
2062	c	O	O
2063	e\n	O	O
2064	g	O	O
2065	r	O	O
2066	and 	O	O
2067	w	O	O
2068	or	O	O
2069	d	O	O
2070	s	O	O
2071	 to	O	O
2072	 s	O	O
2073	ay	O	O
2074	.	O	O
2075	)	O	O
2076	\n\n	O	O
2077	P	O	O
2078	r	O	O
2079	es	O	O
2080	en	O	O
2081	tl	O	O
2082	y	O	O
2083	 she 	O	O
2084	beg	O	O
2085	an	O	O
2086	 a	O	O
2087	gain	O	O
2088	. “	O	O
2089	I	B-ENT	O
2090	 w	O	O
2091	on	O	O
2092	der	O	O
2093	 	O	O
2094	i	O	O
2095	f 	O	O
2096	I	B-ENT	O
2097	 s	O	O
2098	ha	O	O
2099	ll 	O	O
2100	f	O	O
2101	a	O	O
2102	ll 	O	O
2103	ri	O	O
2104	gh	O	O
2105	t 	O	O
2106	_	O	O
2107	th	O	O
2108	r	O	O
2109	ough	O	O
2110	_	O	O
2111	\nth	O	O
2112	e 	O	O
2113	ear	O	O
2114	th	O	O
2115	! 	O	O
2116	H	B-ENT	O
2117	ow	O	O
2118	 	O	O
2119	f	O	O
2120	un	O	O
2121	n	O	O
2122	y 	O	O
2123	it	O	O
2124	’	O	O
2125	ll	O	O
2126	 s	O	O
2127	ee	O	O
2128	m	O	O
2129	 to 	O	O
2130	c	O	O
2131	ome 	O	O
2132	out	O	O
2133	 a	O	O
2134	m	O	O
2135	ong	O	O
2136	 the 	O	O
2137	p	O	O
2138	e	O	O
2139	o	O	O
2140	p	O	O
2141	l	O	O
2142	e th	O	O
2143	at 	O	O
2144	wa	O	O
2145	l	O	O
2146	k	O	O
2147	\n	O	O
2148	with	O	O
2149	 the	O	O
2150	ir	O	O
2151	 	O	O
2152	h	O	O
2153	ea	O	O
2154	d	O	O
2155	s 	O	O
2156	down	O	O
2157	wa	O	O
2158	r	O	O
2159	d	O	O
2160	! 	O	O
2161	The 	O	O
2162	A	B-ENT	O
2163	n	O	O
2164	ti	O	O
2165	p	O	O
2166	a	O	O
2167	th	O	O
2168	i	O	O
2169	es	O	O
2170	, 	O	O
2171	I	B-ENT	O
2172	 th	O	O
2173	ink	O	O
2174	—	O	O
2175	”	O	O
2176	 	O	O
2177	(	O	O
2178	she 	O	O
2179	was 	O	O
2180	ra	O	O
2181	ther	O	O
2182	\n	O	O
2183	g	O	O
2184	la	O	O
2185	d	O	O
2186	 th	O	O
2187	ere 	O	O
2188	_	O	O
2189	was	O	O
2190	_ 	O	O
2191	n	O	O
2192	o 	O	O
2193	one 	O	O
2194	li	O	O
2195	st	O	O
2196	en	O	O
2197	ing	O	O
2198	,	O	O
2199	 th	O	O
2200	is	O	O
2201	 t	O	O
2202	im	O	O
2203	e	O	O
2204	,	O	O
2205	 as 	O	O
2206	it 	O	O
2207	d	O	O
2208	id	O	O
2209	n	O	O
2210	’t 	O	O
2211	s	O	O
2212	oun	O	O
2213	d	O	O
2214	 at	O	O
2215	 all	O	O
2216	\nth	O	O
2217	e 	O	O
2218	ri	O	O
2219	gh	O	O
2220	t 	O	O
2221	w	O	O
2222	or	O	O
2223	d	O	O
2224	)	O	O
2225	 “	O	O
2226	—	O	O
2227	but 	O	O
2228	I	B-ENT	O
2229	 s	O	O
2230	ha	O	O
2231	ll 	O	O
2232	ha	O	O
2233	ve 	O	O
2234	to	O	O
2235	 as	O	O
2236	k	O	O
2237	 the	O	O
2238	m	O	O
2239	 w	O	O
2240	hat	O	O
2241	 the 	O	O
2242	n	O	O
2243	a	O	O
2244	me 	O	O
2245	of	O	O
2246	 the\n	O	O
2247	c	O	O
2248	oun	O	O
2249	t	O	O
2250	r	O	O
2251	y 	O	O
2252	is	O	O
2253	, 	O	O
2254	you 	O	O
2255	know	O	O
2256	. 	O	O
2257	P	B-ENT	O
2258	l	O	O
2259	ea	O	O
2260	se	O	O
2261	, 	O	O
2262	M	B-ENT	O
2263	a	O	O
2264	’	O	O
2265	a	O	O
2266	m	O	O
2267	, 	O	O
2268	is	O	O
2269	 th	O	O
2270	is 	O	O
2271	N	B-ENT	O
2272	e	O	O
2273	w	O	O
2274	 	O	O
2275	Z	B-ENT	O
2276	ea	O	O
2277	l	O	O
2278	and 	O	O
2279	or 	O	O
2280	A	B-ENT	O
2281	u	O	O
2282	st	O	O
2283	ra	O	O
2284	li	O	O
2285	a	O	O
2286	?”	O	O
2287	\n	O	O
2288	(	O	O
2289	and 	O	O
2290	she 	O	O
2291	t	O	O
2292	ri	O	O
2293	ed	O	O
2294	 to 	O	O
2295	c	O	O
2296	ur	O	O
2297	t	O	O
2298	se	O	O
2299	y	O	O
2300	 as	O	O
2301	 she 	O	O
2302	s	O	O
2303	po	O	O
2304	k	O	O
2305	e	O	O
2306	—	O	O
2307	f	O	O
2308	an	O	O
2309	c	O	O
2310	y 	O	O
2311	_	O	O
2312	c	O	O
2313	ur	O	O
2314	t	O	O
2315	se	O	O
2316	y	O	O
2317	ing	O	O
2318	_	O	O
2319	 as 	O	O
2320	you	O	O
2321	’	O	O
2322	re	O	O
2323	\n	O	O
2324	f	O	O
2325	a	O	O
2326	ll	O	O
2327	ing	O	O
2328	 th	O	O
2329	r	O	O
2330	ough	O	O
2331	 the 	O	O
2332	ai	O	O
2333	r	O	O
2334	! 	O	O
2335	D	B-ENT	O
2336	o 	O	O
2337	you	O	O
2338	 th	O	O
2339	ink	O	O
2340	 	O	O
2341	you 	O	O
2342	c	O	O
2343	ould 	O	O
2344	m	O	O
2345	an	O	O
2346	a	O	O
2347	g	O	O
2348	e 	O	O
2349	it	O	O
2350	?	O	O
2351	)	O	O
2352	 “	O	O
2353	A	B-ENT	O
2354	n	O	O
2355	d 	O	O
2356	w	O	O
2357	hat	O	O
2358	\n	O	O
2359	an	O	O
2360	 	O	O
2361	i	O	O
2362	g	O	O
2363	n	O	O
2364	or	O	O
2365	an	O	O
2366	t 	O	O
2367	little 	O	O
2368	g	O	O
2369	ir	O	O
2370	l	O	O
2371	 sh	O	O
2372	e	O	O
2373	’	O	O
2374	ll	O	O
2375	 th	O	O
2376	ink	O	O
2377	 	O	O
2378	me 	O	O
2379	for	O	O
2380	 as	O	O
2381	k	O	O
2382	ing	O	O
2383	! 	O	O
2384	N	B-ENT	O
2385	o	O	O
2386	, 	O	O
2387	it	O	O
2388	’	O	O
2389	ll 	O	O
2390	n	O	O
2391	ever	O	O
2392	 	O	O
2393	do	O	O
2394	\n	O	O
2395	to	O	O
2396	 as	O	O
2397	k	O	O
2398	:	O	O
2399	 	O	O
2400	p	O	O
2401	er	O	O
2402	ha	O	O
2403	p	O	O
2404	s 	O	O
2405	I	B-ENT	O
2406	 s	O	O
2407	ha	O	O
2408	ll	O	O
2409	 s	O	O
2410	e	O	O
2411	e 	O	O
2412	it 	O	O
2413	w	O	O
2414	r	O	O
2415	it	O	O
2416	t	O	O
2417	en 	O	O
2418	up	O	O
2419	 s	O	O
2420	om	O	O
2421	e	O	O
2422	w	O	O
2423	her	O	O
2424	e	O	O
2425	.”	O	O
2426	\n\n	O	O
2427	D	O	O
2428	own	O	O
2429	, 	O	O
2430	down	O	O
2431	, 	O	O
2432	down	O	O
2433	. 	O	O
2434	T	B-ENT	O
2435	her	O	O
2436	e 	O	O
2437	was 	O	O
2438	no	O	O
2439	th	O	O
2440	ing 	O	O
2441	el	O	O
2442	se 	O	O
2443	to 	O	O
2444	do	O	O
2445	,	O	O
2446	 s	O	O
2447	o 	O	O
2448	Alice 	O	O
2449	s	O	O
2450	o	O	O
2451	on 	O	O
2452	beg	O	O
2453	an	O	O
2454	\n	O	O
2455	t	O	O
2456	al	O	O
2457	k	O	O
2458	ing	O	O
2459	 a	O	O
2460	gain	O	O
2461	. “	O	O
2462	D	B-ENT	O
2463	in	O	O
2464	a	O	O
2465	h	O	O
2466	’	O	O
2467	ll 	O	O
2468	m	O	O
2469	is	O	O
2470	s 	O	O
2471	me 	O	O
2472	very 	O	O
2473	m	O	O
2474	uch	O	O
2475	 to	O	O
2476	-	O	O
2477	n	O	O
2478	i	O	O
2479	gh	O	O
2480	t	O	O
2481	, 	O	O
2482	I	B-ENT	O
2483	 sh	O	O
2484	oul	O	O
2485	d	O	O
2486	 th	O	O
2487	ink	O	O
2488	!”	O	O
2489	\n	O	O
2490	(	O	O
2491	D	B-ENT	O
2492	in	O	O
2493	a	O	O
2494	h	O	O
2495	 	O	O
2496	was	O	O
2497	 the 	O	O
2498	c	O	O
2499	at	O	O
2500	.	O	O
2501	)	O	O
2502	 “	O	O
2503	I 	O	O
2504	h	O	O
2505	o	O	O
2506	p	O	O
2507	e th	O	O
2508	e	O	O
2509	y	O	O
2510	’	O	O
2511	ll 	O	O
2512	re	O	O
2513	m	O	O
2514	e	O	O
2515	m	O	O
2516	b	O	O
2517	er	O	O
2518	 	O	O
2519	her	O	O
2520	 s	O	O
2521	a	O	O
2522	u	O	O
2523	c	O	O
2524	er	O	O
2525	 	O	O
2526	of 	O	O
2527	m	O	O
2528	i	O	O
2529	l	O	O
2530	k	O	O
2531	 at	O	O
2532	\n	O	O
2533	t	O	O
2534	ea	O	O
2535	-	O	O
2536	ti	O	O
2537	m	O	O
2538	e	O	O
2539	. 	O	O
2540	D	B-ENT	O
2541	in	O	O
2542	a	O	O
2543	h	O	O
2544	 	O	O
2545	m	O	O
2546	y 	O	O
2547	d	O	O
2548	ear	O	O
2549	! 	O	O
2550	I	B-ENT	O
2551	 w	O	O
2552	is	O	O
2553	h	O	O
2554	 	O	O
2555	you	O	O
2556	 w	O	O
2557	ere 	O	O
2558	down	O	O
2559	 	O	O
2560	her	O	O
2561	e 	O	O
2562	with	O	O
2563	 	O	O
2564	m	O	O
2565	e	O	O
2566	! 	O	O
2567	T	B-ENT	O
2568	her	O	O
2569	e 	O	O
2570	ar	O	O
2571	e\n	O	O
2572	n	O	O
2573	o 	O	O
2574	m	O	O
2575	i	O	O
2576	ce 	O	O
2577	in	O	O
2578	 the 	O	O
2579	ai	O	O
2580	r	O	O
2581	, 	O	O
2582	I’	O	O
2583	m	O	O
2584	 a	O	O
2585	f	O	O
2586	r	O	O
2587	ai	O	O
2588	d	O	O
2589	, 	O	O
2590	but 	O	O
2591	you 	O	O
2592	m	O	O
2593	i	O	O
2594	gh	O	O
2595	t 	O	O
2596	c	O	O
2597	at	O	O
2598	ch	O	O
2599	 a 	O	O
2600	b	O	O
2601	at	O	O
2602	, and	O	O
2603	 th	O	O
2604	at	O	O
2605	’s	O	O
2606	\n	O	O
2607	very 	O	O
2608	li	O	O
2609	ke 	O	O
2610	a	O	O
2611	 	O	O
2612	m	O	O
2613	ou	O	O
2614	se	O	O
2615	, 	O	O
2616	you 	O	O
2617	know	O	O
2618	. 	O	O
2619	B	B-ENT	O
2620	u	O	O
2621	t 	O	O
2622	d	O	O
2623	o 	O	O
2624	c	O	O
2625	at	O	O
2626	s 	O	O
2627	ea	O	O
2628	t 	O	O
2629	b	O	O
2630	at	O	O
2631	s	O	O
2632	, 	O	O
2633	I	B-ENT	O
2634	 w	O	O
2635	on	O	O
2636	der	O	O
2637	?”	O	O
2638	 	O	O
2639	A	B-ENT	O
2640	n	O	O
2641	d 	O	O
2642	her	O	O
2643	e\n	O	O
2644	Alice 	O	O
2645	beg	O	O
2646	an	O	O
2647	 to 	O	O
2648	ge	O	O
2649	t 	O	O
2650	ra	O	O
2651	ther	O	O
2652	 s	O	O
2653	l	O	O
2654	ee	O	O
2655	p	O	O
2656	y	O	O
2657	, and 	O	O
2658	w	O	O
2659	ent 	O	O
2660	on	O	O
2661	 s	O	O
2662	ay	O	O
2663	ing	O	O
2664	 to 	O	O
2665	herself	O	O
2666	, 	O	O
2667	in	O	O
2668	 a	O	O
2669	\n	O	O
2670	d	O	O
2671	rea	O	O
2672	m	O	O
2673	y	O	O
2674	 s	O	O
2675	or	O	O
2676	t 	O	O
2677	of 	O	O
2678	wa	O	O
2679	y	O	O
2680	, “	O	O
2681	D	B-ENT	O
2682	o 	O	O
2683	c	O	O
2684	at	O	O
2685	s 	O	O
2686	ea	O	O
2687	t 	O	O
2688	b	O	O
2689	at	O	O
2690	s	O	O
2691	?	O	O
2692	 	O	O
2693	D	B-ENT	O
2694	o 	O	O
2695	c	O	O
2696	at	O	O
2697	s 	O	O
2698	ea	O	O
2699	t 	O	O
2700	b	O	O
2701	at	O	O
2702	s	O	O
2703	?”	O	O
2704	 and	O	O
2705	\n	O	O
2706	s	O	O
2707	om	O	O
2708	e	O	O
2709	ti	O	O
2710	m	O	O
2711	es	O	O
2712	, “	O	O
2713	D	B-ENT	O
2714	o 	O	O
2715	b	O	O
2716	at	O	O
2717	s 	O	O
2718	ea	O	O
2719	t 	O	O
2720	c	O	O
2721	at	O	O
2722	s	O	O
2723	?”	O	O
2724	 	O	O
2725	for	O	O
2726	, 	O	O
2727	you	O	O
2728	 s	O	O
2729	ee	O	O
2730	,	O	O
2731	 as	O	O
2732	 she 	O	O
2733	c	O	O
2734	oul	O	O
2735	d	O	O
2736	n	O	O
2737	’	O	O
2738	t	O	O
2739	 an	O	O
2740	s	O	O
2741	w	O	O
2742	er	O	O
2743	\n	O	O
2744	e	O	O
2745	ith	O	O
2746	er	O	O
2747	 	O	O
2748	qu	O	O
2749	es	O	O
2750	ti	O	O
2751	on	O	O
2752	, 	O	O
2753	it 	O	O
2754	d	O	O
2755	id	O	O
2756	n	O	O
2757	’t 	O	O
2758	m	O	O
2759	uch	O	O
2760	 	O	O
2761	m	O	O
2762	at	O	O
2763	ter	O	O
2764	 w	O	O
2765	hi	O	O
2766	ch 	O	O
2767	wa	O	O
2768	y	O	O
2769	 she 	O	O
2770	p	O	O
2771	u	O	O
2772	t 	O	O
2773	it	O	O
2774	. 	O	O
2775	S	B-ENT	O
2776	he 	O	O
2777	f	O	O
2778	el	O	O
2779	t	O	O
2780	\nth	O	O
2781	at 	O	O
2782	she 	O	O
2783	was 	O	O
2784	do	O	O
2785	z	O	O
2786	ing 	O	O
2787	of	O	O
2788	f	O	O
2789	, and 	O	O
2790	had 	O	O
2791	j	O	O
2792	us	O	O
2793	t 	O	O
2794	beg	O	O
2795	un	O	O
2796	 to 	O	O
2797	d	O	O
2798	rea	O	O
2799	m	O	O
2800	 that 	O	O
2801	she 	O	O
2802	was	O	O
2803	\n	O	O
2804	wa	O	O
2805	l	O	O
2806	k	O	O
2807	ing 	O	O
2808	han	O	O
2809	d 	O	O
2810	in 	O	O
2811	han	O	O
2812	d 	O	O
2813	with	O	O
2814	 	O	O
2815	D	B-ENT	O
2816	in	O	O
2817	a	O	O
2818	h	O	O
2819	, and 	O	O
2820	s	O	O
2821	ay	O	O
2822	ing	O	O
2823	 to 	O	O
2824	her 	O	O
2825	very 	O	O
2826	ear	O	O
2827	n	O	O
2828	es	O	O
2829	tl	O	O
2830	y	O	O
2831	,\n	O	O
2832	“	O	O
2833	N	B-ENT	O
2834	ow	O	O
2835	, 	O	O
2836	D	B-ENT	O
2837	in	O	O
2838	a	O	O
2839	h	O	O
2840	,	O	O
2841	 t	O	O
2842	e	O	O
2843	ll 	O	O
2844	m	O	O
2845	e th	O	O
2846	e 	O	O
2847	t	O	O
2848	r	O	O
2849	u	O	O
2850	th	O	O
2851	:	O	O
2852	 	O	O
2853	di	O	O
2854	d 	O	O
2855	you 	O	O
2856	ever	O	O
2857	 	O	O
2858	ea	O	O
2859	t	O	O
2860	 a 	O	O
2861	b	O	O
2862	at	O	O
2863	?”	O	O
2864	 w	O	O
2865	h	O	O
2866	en	O	O
2867	 s	O	O
2868	u	O	O
2869	d	O	O
2870	d	O	O
2871	en	O	O
2872	ly	O	O
2873	,\n	O	O
2874	th	O	O
2875	u	O	O
2876	m	O	O
2877	p	O	O
2878	!	O	O
2879	 th	O	O
2880	u	O	O
2881	m	O	O
2882	p	O	O
2883	! 	O	O
2884	down	O	O
2885	 she 	O	O
2886	ca	O	O
2887	me 	O	O
2888	up	O	O
2889	on	O	O
2890	 a 	O	O
2891	h	O	O
2892	ea	O	O
2893	p	O	O
2894	 	O	O
2895	of	O	O
2896	 s	O	O
2897	ti	O	O
2898	ck	O	O
2899	s	O	O
2900	 and 	O	O
2901	d	O	O
2902	r	O	O
2903	y 	O	O
2904	l	O	O
2905	ea	O	O
2906	v	O	O
2907	es	O	O
2908	, and	O	O
2909	\nth	O	O
2910	e 	O	O
2911	f	O	O
2912	a	O	O
2913	ll 	O	O
